status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1339798154649038849	Fri Dec 18 05:02:26 +0000 2020	Giving u some Cosmic Energy ahead of Monday’s Great Conjunction 🪐🔭✨https://t.co/yPO32WVGZN https://t.co/u8zP49L4LT	1957	16235	0	
1339776716747624451	Fri Dec 18 03:37:15 +0000 2020	do I own the stuff or does the stuff own me?	2505	32687	0	
1339442346597859328	Thu Dec 17 05:28:35 +0000 2020	grateful ♥️ @AmericanIdol https://t.co/cwcGCjxpuA	1693	18595	0	
1338972981360435200	Tue Dec 15 22:23:30 +0000 2020	Give the gift of a third 👁 this holiday season with this ✨version of the Geli 🙏🏼 10% of all @kpcollections sales in… https://t.co/enaicMFdDe	590	8688	0	
1338363012487520256	Mon Dec 14 05:59:42 +0000 2020	M🖤THER https://t.co/5olXCQkF1q	1188	14983	0	
1337165542403141632	Thu Dec 10 22:41:23 +0000 2020	the reveal about holding a grudge is that it gets heaviest for the person holding it	3798	36859	0	
1336488986160689152	Wed Dec 09 01:52:59 +0000 2020	🎶I don’t need diamonds, no sparkly things, cause you can’t buy this feeling...🎶 BUT if ya could, wouldn’t you wanna… https://t.co/F0VQsgKABT	660	10168	0	
1336422908973907968	Tue Dec 08 21:30:25 +0000 2020	We ♥️ to see it! Thank you @Postmates 😉🎅🏻 https://t.co/3HJqIUft2z	456	6549	0	
1336214932518391808	Tue Dec 08 07:44:00 +0000 2020	I love this kind of corporate leadership and vision for a better future for ALL! #GoJoe #ThanksShell  @Airbnb ♥️ https://t.co/AlMJCJ8bRa	409	6146	0	
1335791131733286916	Mon Dec 07 03:39:58 +0000 2020	RT @i_D: Who are they? Wrong answers only https://t.co/wp6y6bw2KP	595	0	1	Sun Dec 06 23:36:57 +0000 2020
1335790594279403520	Mon Dec 07 03:37:50 +0000 2020	you are your most recently used emojis	1886	41738	0	
1335714515338584065	Sun Dec 06 22:35:31 +0000 2020	ily. peace be with u ♥️	3520	41297	0	
1335121172091068416	Sat Dec 05 07:17:47 +0000 2020	thank you mama ♥️🌎 https://t.co/9W2OIm8UYZ	513	9867	0	
1334591473610682368	Thu Dec 03 20:12:57 +0000 2020	✨December 21, 2020 the REAL stars come out✨♥️	3024	38807	0	
1334280370288644096	Wed Dec 02 23:36:44 +0000 2020	heal-th https://t.co/lKYj9QFHLT	439	6535	0	
1334166545627373569	Wed Dec 02 16:04:26 +0000 2020	I got GA on my mind bc the voter registration deadline for the senate run-offs is 🚨DEC 7🚨 Visit… https://t.co/qbHpiU5HhG	614	7903	0	
1333939875855286275	Wed Dec 02 01:03:44 +0000 2020	A little birdie told me you wanted #ShoesdayTuesday back, and I figured why not come back with a 🎇BURST🎆 on… https://t.co/cbETE63qOa	547	7771	0	
1333635018598477827	Tue Dec 01 04:52:20 +0000 2020	it’s not that one doesn’t have the time it’s that one doesn’t make the time	4331	36513	0	
1333509204246634496	Mon Nov 30 20:32:24 +0000 2020	Why cut the tree when you can BE the tree 😛🎄 Looking forward to a Cozy Little Christmas mome tonight on @abcnetwork… https://t.co/0qKWqEVp9B	1527	14737	0	
1333241015788920832	Mon Nov 30 02:46:43 +0000 2020	gratitude is longitude	3524	37881	0	
1332787173658136578	Sat Nov 28 20:43:18 +0000 2020	happy Saturn day, I love you ♥️ https://t.co/L6r9IfhNEN	763	12149	0	
1332431350129778689	Fri Nov 27 21:09:23 +0000 2020	We haven’t always seen 👁 to 👁but I’m proud of my dad n bro for coming up with this! Head to @NothingButUSA store fo… https://t.co/TdWqJCMQM4	564	9634	0	
1331991540563025922	Thu Nov 26 16:01:45 +0000 2020	ICYMI: my latest offering with my friend @dariusrucker at the @AMAs Sending you #OnlyLove this Thanksgiving weekend… https://t.co/NohSB2v0R3	1758	14185	0	
1330657354556334084	Sun Nov 22 23:40:10 +0000 2020	tonight’s @amas performance is for my father ♥️ https://t.co/U1YIa2OHsr	1270	16390	0	
1330607257386565632	Sun Nov 22 20:21:06 +0000 2020	READYT https://t.co/poivEc1eI2	1102	13363	0	
1330542924300369920	Sun Nov 22 16:05:28 +0000 2020	Went back to church, met a new friend @dariusrucker and found #OnlyLove ♥️Tune in for Katheryn on the @AMAs tonig… https://t.co/3S0LmEgCXa	2971	26181	0	
1329878356871970816	Fri Nov 20 20:04:42 +0000 2020	Come with me to the edge of the world...✨ my first offering of #NotTheEndOfTheWorld for #Tmall’s Double 11 Gala ♥️… https://t.co/Ot74ieLw7S	2700	19801	0	
1329594202963906560	Fri Nov 20 01:15:35 +0000 2020	♥️✨LIGHT WORKERS UNITE✨♥️	2647	29447	0	
1329129477297762304	Wed Nov 18 18:28:56 +0000 2020	🙂🙃 https://t.co/kWuMj62PPl https://t.co/6XV635u7Vz	548	6172	0	
1329099515236761607	Wed Nov 18 16:29:52 +0000 2020	🌈 https://t.co/tyiVQJvylb	1015	13790	0	
1328596422921506819	Tue Nov 17 07:10:46 +0000 2020	🥳SORPRESSSA!🎉 I know it’s been a challenging year but thru it all it’s showed me the definition of the word RESILIE… https://t.co/X6Pz5uJ5Cm	3302	19456	0	
1327041882162020352	Fri Nov 13 00:13:34 +0000 2020	❗️KATYCATS N KATYCLOWNTS❗️I’ve been cookin’ up some spicy soup for the soul and remixed RESILIENT with @tiesto , +… https://t.co/tjV3kKTthK	5463	25379	0	
1326664241974177794	Wed Nov 11 23:12:58 +0000 2020	Mr. Roger’s sweater in the scenes Yeezy in the streets yfm	876	16486	0	
1326309845629198337	Tue Nov 10 23:44:43 +0000 2020	we learn now so we don’t have to look back and learn	4901	40901	0	
1325906449017401344	Mon Nov 09 21:01:46 +0000 2020	A lot of people are having physical manifestations of the negative that has been inside &amp; swirling around lately. I… https://t.co/xsJn7Xffa9	3226	35956	0	
1325534297294471168	Sun Nov 08 20:22:58 +0000 2020	the first thing I did when the presidency was called is text and call my family members who do not agree and tell t… https://t.co/B6s4zMKIF0	2449	55650	0	
1325532693409325056	Sun Nov 08 20:16:35 +0000 2020	Womenifest https://t.co/0QxYich5JU	1437	16150	0	
1325209401838379008	Sat Nov 07 22:51:57 +0000 2020	only love	8076	87605	0	
1324936860355842048	Sat Nov 07 04:48:58 +0000 2020	RT @JoeBiden: Tune in as I address the nation on the current state of the race. https://t.co/w0er4issEk	9261	0	1	Sat Nov 07 03:46:58 +0000 2020
1324935424498782208	Sat Nov 07 04:43:15 +0000 2020	ctrl alt delete	6863	82261	0	
1324865024318304256	Sat Nov 07 00:03:31 +0000 2020	This is what we get for our lack of education, our lack of presence &amp; taking the short cuts with these modern “conv… https://t.co/i8yGaiQm4l	2166	28056	0	
1324800077597081600	Fri Nov 06 19:45:26 +0000 2020	It’s all about the growth 🌱♥️ https://t.co/OtolHrOtvm	970	17143	0	
1324525724934393856	Fri Nov 06 01:35:15 +0000 2020	#COUNTEVERYVOTE https://t.co/FOw2IfyBgV	1411	20034	0	
1324416568885825536	Thu Nov 05 18:21:31 +0000 2020	Speaking of food... 🤤🍪#COUNTEVERYVOTE https://t.co/FqLhDbsv3r	1276	17750	0	
1324408118399258624	Thu Nov 05 17:47:56 +0000 2020	I tracked my ballot just like I track all my food deliveries 🤤 and my ballot made it to its home 🗳 Did yours?… https://t.co/0BkSSWBKKF	824	9000	0	
1324403610373955584	Thu Nov 05 17:30:01 +0000 2020	♥️🙏🏻♥️🙏🏻♥️ https://t.co/VF5PKtzERc https://t.co/9Fx0r58qlY	677	8166	0	
1324243686465576961	Thu Nov 05 06:54:32 +0000 2020	if anyone else feelin pretty ty ty from alllllllll the noise this truth will set you so free you might finally be s… https://t.co/WCQQiSlaAj	785	11229	0	
1323824071851663363	Wed Nov 04 03:07:08 +0000 2020	#COUNTEVERYVOTE https://t.co/stZn1j7ky0	1537	19594	0	
1323739307064975360	Tue Nov 03 21:30:19 +0000 2020	Know your rights as a voter! Report voter intimidation to the Election Protection Hotline @866ourvote at (866-687-8… https://t.co/OWE39Ndu7o	890	9244	0	
1323735366789029888	Tue Nov 03 21:14:39 +0000 2020	RT @KamalaHarris: ☎️ 1 (833) 336-8683 ☎️ If you have any questions or concerns about voting, call our hotline. Our team of volunteers are…	8583	0	1	Tue Nov 03 20:32:01 +0000 2020
1323509501920620545	Tue Nov 03 06:17:09 +0000 2020	When you need a reminder that you have the power in you - even tomorrow at the polls - here’s a playlist ♥️… https://t.co/Pk7oMXTSUk	1888	18573	0	
1323410774249779200	Mon Nov 02 23:44:51 +0000 2020	There it is Brian 👏🏻 https://t.co/UlhMpFFm0s	444	12394	0	
1323385778781630464	Mon Nov 02 22:05:31 +0000 2020	ilysm @taylorswift13 #SWIFTYCATS FTW GO #VOTE ♥️ https://t.co/0vVmlQJx3g	11733	96754	0	
1323364323167592448	Mon Nov 02 20:40:16 +0000 2020	🎶It's not the end of the worldNo, not the end of the worldThrow on your fancy attire, fears in the fireDon't los… https://t.co/HjPOSyi88s	3846	28407	0	
1322817948306714624	Sun Nov 01 08:29:10 +0000 2020	justice for... your costume https://t.co/gJPLyOTRTw	593	14546	0	
1322635172328603648	Sat Oct 31 20:22:53 +0000 2020	Miss you Joe! Could never forget you. ♥️🇺🇸 https://t.co/WeoGzdMNhF	340	6369	0	
1322634849794940929	Sat Oct 31 20:21:36 +0000 2020	Proud of you ♥️🇺🇸 https://t.co/BkPE75198w	272	7573	0	
1322634577613975553	Sat Oct 31 20:20:31 +0000 2020	#yasvote https://t.co/KBX3I5aJBJ	249	4804	0	
1322634384277610496	Sat Oct 31 20:19:45 +0000 2020	Proud of you ♥️🇺🇸 https://t.co/Q33i5RLhMI	247	5881	0	
1322634121730945024	Sat Oct 31 20:18:42 +0000 2020	icons only https://t.co/FHeLDSLMkw	434	8686	0	
1322633815446024198	Sat Oct 31 20:17:29 +0000 2020	Same babes same 👶🏼🍼 https://t.co/L1cmylImo1	412	10097	0	
1322611918947823616	Sat Oct 31 18:50:29 +0000 2020	fuck ya https://t.co/GKZ2FBCZv4	771	18523	0	
1322611278796345344	Sat Oct 31 18:47:56 +0000 2020	Tell her she looks FABULOUS ♥️ https://t.co/y6a0W7pFxw	734	16835	0	
1322351141078798336	Sat Oct 31 01:34:14 +0000 2020	imagine if all the fandoms voted and saved democracy that would be would be a real 🎤⤵️ go to… https://t.co/HlVoidUd9Y	775	7192	0	
1322337121068224513	Sat Oct 31 00:38:32 +0000 2020	YES YOU DID ♥️ #Smile #VoteEarly https://t.co/mvr4AVdSPO	377	8142	0	
1322336923931734016	Sat Oct 31 00:37:45 +0000 2020	DD sends peace and love 🌼🕊 https://t.co/4Q9a4WQC60	398	6393	0	
1322336147758968832	Sat Oct 31 00:34:40 +0000 2020	🇺🇸VOTE! YOUR VOICE MATTERS! (paws UP @ladygaga)🇺🇸 https://t.co/ncwjQ18I1f	7996	73570	0	
1322333428503621632	Sat Oct 31 00:23:51 +0000 2020	yo, simulation be gettin obvious lol https://t.co/lKkgaP3kPm	1485	17938	0	
1321949504510156800	Thu Oct 29 22:58:17 +0000 2020	#ScaryPerry lol 💅🏻✨ https://t.co/2JbatSQ6HB	821	10401	0	
1321887961810526208	Thu Oct 29 18:53:44 +0000 2020	Who better to know (and write) songs for Scorpio Szn than a triple Scorpio herself? 💅🏻♏️♏️♏️ 🎤⤵️ #smile🎃… https://t.co/o3sS3IGU8Q	1288	10070	0	
1321594017620979717	Wed Oct 28 23:25:42 +0000 2020	RT @swankspade: @katyperry Voted the first day of early voting 💖 #IVoted https://t.co/AR2yrQ6PtR	115	0	1	Wed Oct 28 18:02:38 +0000 2020
1321536133570777088	Wed Oct 28 19:35:41 +0000 2020	mom &amp; dad here reminding you that YOUR VOTE COUNTS! ♥️ #votenow #bringsnacks 1866OURVOTE @ the polls https://t.co/CVGOhRGt2m	731	9336	0	
1321512647620128769	Wed Oct 28 18:02:22 +0000 2020	AMAZIN’! I was 7 days late but my vote was NOT! #VOTENOW ♥️ https://t.co/khMLOgGtNN	512	8989	0	
1321512278491942912	Wed Oct 28 18:00:54 +0000 2020	I STAN YOU ♥️ https://t.co/2Ie5S6rFZ5	461	11755	0	
1321257937856131072	Wed Oct 28 01:10:14 +0000 2020	THE #TUESDAYTRUTH IS IF YOU DONT VOTE WE CANT PROMISE WE’LL GET BACK TO POSTING 🤤THIRST PICS/FUN VIDEOS/SELLING YOU… https://t.co/VMzLI0UZWc	781	7848	0	
1321257502428647429	Wed Oct 28 01:08:31 +0000 2020	all caps is aggressive	3225	48210	0	
1321225630197837826	Tue Oct 27 23:01:52 +0000 2020	ONLY ONE WEEK TIL ELECTION DAY! 🗳VOTE NOW!!! 🗳 SHOW ME YOUR AFTER VOTE ✨GLOW✨ AND I’LL GIVE IT A ❤️LIKE❤️ OR RT! DO… https://t.co/rV9Y6vPe8c	3447	37890	0	
1320561768213606401	Mon Oct 26 03:03:55 +0000 2020	also, my wish is simple: vote ♥️🎂	4049	67464	0	
1320561579742679041	Mon Oct 26 03:03:10 +0000 2020	thanks for the incredible amount of birthday love y’all. i am profoundly grateful for every year, even this freaky deaky one. miss you. ♥️🎂	5064	71283	0	
1319034341385662466	Wed Oct 21 21:54:28 +0000 2020	FLEX THAT 🇺🇸💪🏼PATRIOTIC MUSCLE💪🏼🇺🇸 and vote early! Vote now! 🗳 https://t.co/R8sKnGSMeT https://t.co/DJWzUWBwKc	2252	23897	0	
1318712679150727169	Wed Oct 21 00:36:17 +0000 2020	Out of @cynthialovely’s small apartment is this quiet song about the Big Apple 🍎🥺 Listen to New York at… https://t.co/evJof9PxYu	650	7780	0	
1318701627998498817	Tue Oct 20 23:52:23 +0000 2020	YOUR VOTE MATTERS! Vote now or get your voting plan ready 🗳 Go to  https://t.co/Ao2jd2MVja to get the info you’ll n… https://t.co/Hcll4Yxme4	880	8522	0	
1318568670033924097	Tue Oct 20 15:04:03 +0000 2020	It's getting real y'all 👀 Election Day is only 2 weeks away 🙌🏼 See all the states that are starting early voting th… https://t.co/UtLpAegsYx	926	8518	0	
1317633492583215105	Sun Oct 18 01:07:59 +0000 2020	Sorry Bradford but not sorry for torturing @lukebryanonline #gameday #gametime #whatdoesrolltidemean #AmericanIdol… https://t.co/sT1orf4FDW	1196	11355	0	
1317140604409634819	Fri Oct 16 16:29:26 +0000 2020	Mornt! ⛺️Time to set up camp for the weekend! ⛺️ Head to my CAMP KATY playlist https://t.co/zW7zuItwc2 for some fav… https://t.co/yoJwD6pfDn	2944	18221	0	
1316999972865208326	Fri Oct 16 07:10:36 +0000 2020	the universe always has the last clap back	7652	55256	0	
1316852796994453510	Thu Oct 15 21:25:47 +0000 2020	Do YOU love seeing 🤩dreams🤩 come true and ME bein’ a ham sandwich?! 🥪 😬 Well then RETWEET THIS TO VOTE for… https://t.co/tqM5r9i53E	2691	12384	0	
1315877492054323200	Tue Oct 13 04:50:16 +0000 2020	*throws hanky up in the air* HAL👏🏻LAY👏🏻LU👏🏻JAH https://t.co/FFiiJAFB93	1112	10883	0	
1315873032624197632	Tue Oct 13 04:32:33 +0000 2020	i see you and i love you	12486	106715	0	
1315365116792242178	Sun Oct 11 18:54:16 +0000 2020	Alexa, play “When We Were Young” https://t.co/5Wl8yYJjiK	1273	14512	0	
1314389130806263808	Fri Oct 09 02:16:03 +0000 2020	MUTHA MILKS is back to werk @americanidol and it’s 🍼udderly🍼 ridiculously MOO-ving already! 🐄 Not pictured: my pump… https://t.co/ZGQD3FW6Bp	1069	10908	0	
1313726687654289409	Wed Oct 07 06:23:44 +0000 2020	When you don’t even know what day of the week it is cause you’re a new mom but then #TuesdayTruths save the day and… https://t.co/FszhXvT0ie	849	10905	0	
1313161178655281152	Mon Oct 05 16:56:37 +0000 2020	We’re getting in shape for the race of our lives this November and it has never been more important to… https://t.co/8ArGUmUFwq	1111	7635	0	
1312142358285176833	Fri Oct 02 21:28:11 +0000 2020	Omg 🥺😱 https://t.co/DIXkqEWKnT	1634	23846	0	
1312045410618286080	Fri Oct 02 15:02:57 +0000 2020	Y’all! Happy #InternationalSmileDay!!! 😁 It’s come @ the right time, as Miss Daisy Dove is just starting to show me… https://t.co/8SNlFvh2mi	1849	11917	0	
1311925369533018112	Fri Oct 02 07:05:57 +0000 2020	Happy international #Smile day! 🤡	7584	64325	0	
1311925192210485249	Fri Oct 02 07:05:14 +0000 2020	This Tweet from @katyperry has been withheld in: United States.	17701	0	1	Fri Oct 02 05:15:22 +0000 2020
1311552891291791361	Thu Oct 01 06:25:51 +0000 2020	#streamChainedToTheAlgorithm	2325	17306	0	
1311551303403757569	Thu Oct 01 06:19:32 +0000 2020	https://t.co/yoJ8KJehnx	2353	23733	0	
1311551231257571329	Thu Oct 01 06:19:15 +0000 2020	Anyway have fun living a “suggested for you 🤪” life lol	2195	25404	0	
1311545319016996866	Thu Oct 01 05:55:46 +0000 2020	The AI “robots” from past sci fi movies that we believe are gonna destroy us in the future is actually the ALGORITH… https://t.co/dCd3Aof9Cu	1375	11875	0	
1311543060564639744	Thu Oct 01 05:46:47 +0000 2020	Be careful not to make all your choices based on data. Sometimes data lacks... humanity/feeling/truth.	3063	23772	0	
1311469484876558336	Thu Oct 01 00:54:25 +0000 2020	A ring tone or notification setting can ruin a friendship/relationship, discuss.	2074	24059	0	
1311460088775811073	Thu Oct 01 00:17:05 +0000 2020	Add it to my personal list of reasons why Japan is the best. https://t.co/6rvS5FRup0	1337	11956	0	
1311157947288838144	Wed Sep 30 04:16:29 +0000 2020	SAY IT FOR HIM. Condemn white supremacy and blatant racism with YOUR vote, Nov 3rd! #Debates2020	5369	46196	0	
1311046819401539586	Tue Sep 29 20:54:54 +0000 2020	lov u. miss u. what a weird ass time.	6569	59300	0	
1311045447331373056	Tue Sep 29 20:49:27 +0000 2020	My fav song on the record! HBD baby gur 💘 https://t.co/Ir0RdFlSdv	1678	17179	0	
1310731026738495488	Tue Sep 29 00:00:03 +0000 2020	all of us when it’s time to leave 2020 #gottastayhopeful 🤡 https://t.co/tIazdFfsWg	1482	12834	0	
1310346693691334661	Sun Sep 27 22:32:51 +0000 2020	Twins fer sure 🤡 https://t.co/IXaTQGQQcj	876	14348	0	
1310059013728428033	Sun Sep 27 03:29:43 +0000 2020	brill 👏🏻 https://t.co/1P8AHPzlsM	1589	19493	0	
1309296236072034304	Fri Sep 25 00:58:42 +0000 2020	Part 4. I love my job.	2277	22396	0	
1309295943259316227	Fri Sep 25 00:57:33 +0000 2020	Part 3: call your mom and tell her you love and appreciate her and advocate for paid family leave!	2429	22232	0	
1309295593294950400	Fri Sep 25 00:56:09 +0000 2020	part 2: when a mom finally goes back to work (whatever profession they do) it’s not like they been coming from mont… https://t.co/kEgV6ZtQij	2218	18261	0	
1309295044445175811	Fri Sep 25 00:53:58 +0000 2020	Popular misconception: being a mom isn’t a full time job 🙃🍼🤪	4514	65743	0	
1309235024173043714	Thu Sep 24 20:55:28 +0000 2020	Wanted to share a playlist of some of my favs for when u need that Feel Good mood❣️ Listen to it on @applemusic at… https://t.co/Stb74CAKW9	1190	8997	0	
1307832381034975238	Mon Sep 21 00:01:52 +0000 2020	date night @orlandobloom? 😍😱 @thesocialdilemma @ Smile, You're on Camera https://t.co/Dr2hw4EkuE	798	9848	0	
1307433288869359616	Sat Sep 19 21:36:01 +0000 2020	wow would be weird to not be able to sign a mortgage for the house I bought lol #RIPRBG https://t.co/G0iCchmqkX	1112	12493	0	
1307105909429211139	Fri Sep 18 23:55:08 +0000 2020	#RIPRBG 💔	2306	32931	0	
1305391041709772801	Mon Sep 14 06:20:51 +0000 2020	Miss 🌼🕊 adores her hand embroidered blankie from miss @taylorswift 😩😩😩 hope it’s one she drags around for years til… https://t.co/cGj3JXlX0c	9594	73682	0	
1304831187752452103	Sat Sep 12 17:16:12 +0000 2020	VOTE like the air you breathe depends on it #climatechangeisreal Reposted from @orlandobloom &amp; @joshgad https://t.co/1YatGbq3kK	1003	10276	0	
1304281110101200896	Fri Sep 11 04:50:23 +0000 2020	@GeorgeOrwellian https://t.co/77a1TBw49X	108	982	0	
1304269011753078784	Fri Sep 11 04:02:19 +0000 2020	hunny at 35 I’m mere soil 🤪 https://t.co/sFCSgflEfQ	3260	45073	0	
1303448904126599176	Tue Sep 08 21:43:30 +0000 2020	#ShoesdayTuesday #TroutdayTuesday #KatyPursey @kpcollections 🐟👜🐠Posted withregram • veryharryhill Fish in my Katy… https://t.co/rpYtCEUz08	645	6914	0	
1303105798990491648	Mon Sep 07 23:00:07 +0000 2020	WHAT DID MOTHERS DO BEFORE @AMAZON PRIME ?!?!?! #notanad #justafact	1536	22426	0	
1303089701201436673	Mon Sep 07 21:56:09 +0000 2020	Fool me twice... https://t.co/jAvo3Nagbv	1484	17105	0	
1302290864601923584	Sat Sep 05 17:01:52 +0000 2020	Heat wave got me like...🔥🌊 ICYMI #ChampagneProblems is here to bless ur timelines https://t.co/xZrLHdh7NN https://t.co/C1BvHdJ08K	6495	47579	0	
1302026164869804032	Fri Sep 04 23:30:02 +0000 2020	♥️ https://t.co/FoYecRGRHR	812	9403	0	
1301991943077945344	Fri Sep 04 21:14:03 +0000 2020	MOTHERS ARE THE MOST POWERFUL BEINGS ON THE PLANET	21927	179409	0	
1301898725573287936	Fri Sep 04 15:03:38 +0000 2020	Behind the Smile of the album cover shoot: before I even knew I was going to have an album, I wanted to do a photo… https://t.co/T3pqkLXkuv	3336	20323	0	
1301553040210550786	Thu Sep 03 16:10:01 +0000 2020	🙃 https://t.co/dKfDi9yASB	1110	12194	0	
